257;203020;LA Master Grundschulen / Sekundarstufe I - Zweitstudium;57
258;251520;LA Master Realschulen - Zweitstudium;58
259;604020;Sonstiger FH - Abschluss - Zweitstudium;59
260;253020;LA Master Haupt- und Realschulen / Unterstufe und Mittelstufe Gymnasien  - Zweitstudium;60
261;254520;LA Master Mittelstufe / Sekundarstufe I  - Zweitstudium;61
262;301520;LA Master Sekundarstufe II / Sekundarstufe I  - Zweitstudium;62
263;353020;LA Master Oberstufe / Sekundarstufe II, allgemeinbildende Schulen  - Zweitstudium;63
264;351520;LA Master Gymnasien  - Zweitstudium;64
265;401520;LA Master Sonderschulen / Förderschulen - Zweitstudium;65
266;451520;LA Master Berufliche Schulen  - Zweitstudium;66
267;453020;LA Master Oberstufe / Sekundarstufe II, berufliche Schulen - Zweitstudium;67
268;051020;Mehr-Fächer-Bachelor ohne Lehramtsoption  - Zweitstudium;68
269;051520;Mehr-Fächer-Master - Zweitstudium;69
270;554020;Staatl. Prüfung für künstlerische Abschlüsse - Zweitstudium;70
271;551520;Bühnen- / Konzert- / Opernreifeprüfung - Zweitstudium;71
272;552020;Privatmusiklehrerprüfung - Zweitstudium;72
273;552520;Kirchenmusikprüfung A - Zweitstudium;73
274;553020;Kirchenmusikprüfung B - Zweitstudium;74
275;550520;Diplom (KH) - Zweitstudium;75
276;554520;Meisterschüler - Zweitstudium;76
277;555020;Kunstpädagogische Prüfung - Zweitstudium;77
278;057520;Master (U) - Lehrer - Zweitstudium;78
279;553520;Solistenprüfung  - Zweitstudium;79
280;555520;Sonstiger künstlerischer Abschluss - Zweitstudium;80
281;551020;Akademiebrief (KH) - Zweitstudium;81
282;058520;Bachelor an Universitäten - Zweitstudium;82
283;556020;Bachelor an Kunsthochschulen - Zweitstudium;83
284;602520;Bachelor an Fachhochschulen - Zweitstudium;84
288;059520;Master an Universitäten (Abschlussprüfung vorausgesetzt) - Zweitstudium;88
289;557020;Master an Kunsthochschulen (Abschlussprüfung vorausgesetzt) - Zweitstudium;89
290;603520;Master an Fachhochschulen (Abschlussprüfung vorausgesetzt) - Zweitstudium;90
293;057020;Bachelor (U) - Lehrer - Zweitstudium;93
294;650520;Abschlusszeugnis / Zertifikat - Zweitstudium;94
295;651020;Sonstiger Abschluss in Deutschland - Zweitstudium;95
296;651520;Abschlussprüfung im Ausland - Zweitstudium;96
298;151020;LA Bachelor Grund- und Hauptschulen - Zweitstudium;98
299;151520;LA Master Grund- und Hauptschulen  - Zweitstudium;99
301;051230;Mehr-Fächer-Bachelor mit Lehramtsoption  - Aufbaustudium;01
302;050530;Magister - Aufbaustudium;02
303;052030;Lizentiat - Aufbaustudium;03
308;053030;Staatsexamen / 1. Staatsprüfung - Aufbaustudium;08
311;054530;Diplom (U) - Aufbaustudium;11
317;059930;Abschlussprüfung ohne akad. Grad - Aufbaustudium;17
323;250530;LA Realschulen - Aufbaustudium;23
324;252030;LA Haupt- und Realschulen / Unterstufe und Mittelstufe Gymnasien - Aufbaustudium;24
325;350530;LA Gymnasien - Aufbaustudium;25
326;400530;LA Sonderschulen / Förderschulen - Aufbaustudium;26
329;500530;Sonstige Staatsprüfungen nach Schularten / Schulstufen - Aufbaustudium;29
330;480530;LA Master (soweit keine Differenzierung möglich) - Aufbaustudium;30
331;470530;LA Bachelor (soweit keine Differenzierung möglich) - Aufbaustudium;31
349;153030;LA Master Grundschulen - Aufbaustudium;49
350;154530;LA Master Hauptschulen - Aufbaustudium;50
351;600530;Diplom (FH) - Aufbaustudium;51
352;156030;LA Master Grundstufe / Primarstufe - Aufbaustudium;52
353;601030;Diplom (FH) - Dolmetscher - Aufbaustudium;53
354;601530;Diplom (FH) - Übersetzer - Aufbaustudium;54
355;201530;LA Master Sekundarstufe I / Primarstufe - Aufbaustudium;55
357;203030;LA Master Grundschulen / Sekundarstufe I - Aufbaustudium;57
358;251530;LA Master Realschulen - Aufbaustudium;58
359;604030;Sonstiger FH - Abschluss - Aufbaustudium;59
360;253030;LA Master Haupt- und Realschulen / Unterstufe und Mittelstufe Gymnasien - Aufbaustudium;60
361;254530;LA Master Mittelstufe / Sekundarstufe I - Aufbaustudium;61
362;301530;LA Master Sekundarstufe II / Sekundarstufe I - Aufbaustudium;62
363;353030;LA Master Oberstufe / Sekundarstufe II, allgemeinbildende Schulen - Aufbaustudium;63
364;351530;LA Master Gymnasium - Aufbaustudium;64
365;401530;LA Master Sonderschulen / Förderschulen - Aufbaustudium;65
366;451530;LA Master Berufliche Schulen - Aufbaustudium;66
367;453030;LA Master Oberstufe / Sekundarstufe II, berufliche Schulen - Aufbaustudium;67
368;051030;Mehr-Fächer-Bachelor ohne Lehramtsoption  - Aufbaustudium;68
369;051530;Mehr-Fächer-Master - Aufbaustudium;69
371;551530;Bühnen- / Konzert- / Opernreifeprüfung - Aufbaustudium;71
372;552030;Privatmusiklehrerprüfung - Aufbaustudium;72
373;552530;Kirchenmusikprüfung A - Aufbaustudium;73
375;550530;Diplom (KH) - Aufbaustudium;75
376;554530;Meisterschüler - Aufbaustudium;76
378;057530;Master (U) - Lehrer - Aufbaustudium;78
379;553530;Solistenprüfung  - Aufbaustudium;79
380;555530;Sonstiger künstlerischer Abschluss - Aufbaustudium;80
381;551030;Akademiebrief (KH) - Aufbaustudium;81
388;059530;Master an Universitäten (Abschlussprüfung vorausgesetzt) - Aufbaustudium;88
389;557030;Master an Kunsthochschulen (Abschlussprüfung vorausgesetzt) - Aufbaustudium;89
390;603530;Master an Fachhochschulen (Abschlussprüfung vorausgesetzt) - Aufbaustudium;90
394;650530;Abschlusszeugnis / Zertifikat - Aufbaustudium;94
395;651030;Sonstiger Abschluss in Deutschland - Aufbaustudium;95
396;651530;Abschlussprüfung im Ausland - Aufbaustudium;96
399;151530;LA Master Grund- und Hauptschulen - Aufbaustudium;99
401;051240;Mehr-Fächer-Bachelor mit Lehramtsoption - Ergänzungs-, Erweiterungs- und Zusatzstudium;01
402;050540;Magister - Ergänzungs-, Erweiterungs- und Zusatzstudium;02
403;052040;Lizentiat - Ergänzungs-, Erweiterungs- und Zusatzstudium;03
405;056540;Akad. geprüfter Übersetzer - Ergänzungs-, Erweiterungs- und Zusatzstudium;05
411;054540;Diplom (U) - Ergänzungs-, Erweiterungs- und Zusatzstudium;11
412;055540;Diplom (U) - Dolmetscher - Ergänzungs-, Erweiterungs- und Zusatzstudium;12
413;056040;Diplom (U) - Übersetzer - Ergänzungs-, Erweiterungs- und Zusatzstudium;13
415;152540;LA Bachelor Grundschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;15
416;154040;LA Bachelor Hauptschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;16
418;058040;Diplom (U) - Lehrer - Ergänzungs-, Erweiterungs- und Zusatzstudium;18
419;155540;LA Bachelor Grundstufe / Primarstufe - Ergänzungs-, Erweiterungs- und Zusatzstudium;19
420;150540;LA Grund- und Hauptschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;20
421;152040;LA Grundschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;21
422;153540;LA Hauptschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;22
423;250540;LA Realschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;23
424;252040;LA Haupt- und Realsch. / Unterst. und Mittelst. Gym. - Ergänzungs-, Erweiterungs- und Zusatzstud.;24
425;350540;LA Gymnasien - Ergänzungs-, Erweiterungs- und Zusatzstudium;25
426;400540;LA Sonderschulen / Förderschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;26
427;450540;LA Berufliche Schulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;27
428;200540;LA Sekundarstufe I / Primarstufe - Ergänzungs-, Erweiterungs- und Zusatzstudium;28
429;500540;Sonstige Staatsprüfungen nach Schularten / Schulst. - Ergänzungs-, Erweiterungs- und Zusatzstudium;29
430;480540;LA Master (soweit keine Differenzierung möglich) - Ergänzungs-, Erweiterungs- und Zusatzstudium;30
431;470540;LA Bachelor (soweit keine Differenzierung möglich) - Ergänzungs-, Erweiterungs- und Zusatzstudium;31
432;201040;LA Bachelor Sekundarstufe I / Primarstufe - Ergänzungs-, Erweiterungs- und Zusatzstudium;32
433;202540;LA Bachelor Grundschulen / Sekundarstufe I - Ergänzungs-, Erweiterungs- und Zusatzstudium;33
434;251040;LA Bachelor Realschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;34
435;252540;LA Bachelor Haupt- u. Realsch./Unterst. u. Mittelst. Gym.-Ergänzungs-, Erweiterungs- und Zusatzstud.;35
436;254040;LA Bachelor Mittelstufe / Sekundarstufe I - Ergänzungs-, Erweiterungs- und Zusatzstudium;36
437;301040;LA Bachelor Sekundarstufe II / Sekundarstufe I - Ergänzungs-, Erweiterungs- und Zusatzstudium;37
438;351040;LA Bachelor Gymnasien - Ergänzungs-, Erweiterungs- und Zusatzstudium;38
439;352540;LA Bachelor Oberst. / Sekundarst. II, allgemeinb. Schulen - Ergänzungs-, Erweiterungs- und Zusatzst.;39
440;202040;LA Grundschulen / Sekundarstufe I - Ergänzungs-, Erweiterungs- und Zusatzstudium;40
441;300540;LA Sekundarstufe II / Sekundarstufe I - Ergänzungs-, Erweiterungs- und Zusatzstudium;41
442;155040;LA Grundstufe / Primarstufe - Ergänzungs-, Erweiterungs- und Zusatzstudium;42
443;253540;LA Mittelstufe / Sekundarstufe I - Ergänzungs-, Erweiterungs- und Zusatzstudium;43
444;352040;LA Oberst. / Sekundarst. II, allgemeinb. Schulen - Ergänzungs-, Erweiterungs- und Zusatzst.;44
445;452040;LA Oberstufe / Sekundarstufe II, berufliche Schulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;45
446;401040;LA Bachelor Sonderschulen / Förderschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;46
447;451040;LA Bachelor Berufliche Schulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;47
448;452540;LA Bachelor Oberst. / Sekundarst. II, berufliche Schulen - Ergänzungs-, Erweiterungs- und Zusatzst.;48
449;153040;LA Master Grundschulen  - Ergänzungs-, Erweiterungs- und Zusatzstudium;49
450;154540;LA Master Hauptschulen  - Ergänzungs-, Erweiterungs- und Zusatzstudium;50
451;600540;Diplom (FH) - Ergänzungs-, Erweiterungs- und Zusatzstudium;51
452;156040;LA Master Grundstufe / Primarstufe  - Ergänzungs-, Erweiterungs- und Zusatzstudium;52
455;201540;LA Master Sekundarstufe I / Primarstufe  - Ergänzungs-, Erweiterungs- und Zusatzstudium;55
457;203040;LA Master Grundschulen / Sekundarstufe I - Ergänzungs-, Erweiterungs- und Zusatzstudium;57
458;251540;LA Master Realschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;58
459;604040;Sonstiger FH - Abschluss - Ergänzungs-, Erweiterungs- und Zusatzstudium;59
460;253040;LA Master Haupt- und Realsch./Unterst. und Mittelst. Gym. - Ergänzungs-, Erweiterungs- und Zusatzst.;60
461;254540;LA Master Mittelstufe / Sekundarstufe I  - Ergänzungs-, Erweiterungs- und Zusatzstudium;61
462;301540;LA Master Sekundarstufe II / Sekundarstufe I  - Ergänzungs-, Erweiterungs- und Zusatzstudium;62
463;353040;LA Master Oberst. / Sekundarst. II, allgemeinb. Schulen  - Ergänzungs-, Erweiterungs- und Zusatzst.;63
464;351540;LA Master Gymnasien  - Ergänzungs-, Erweiterungs- und Zusatzstudium;64
465;401540;LA Master Sonderschulen / Förderschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;65
466;451540;LA Master Berufliche Schulen  - Ergänzungs-, Erweiterungs- und Zusatzstudium;66
467;453040;LA Master Oberst. / Sekundarst. II, berufliche Schulen - Ergänzungs-, Erweiterungs- und Zusatzst.;67
468;051040;Mehr-Fächer-Bachelor ohne Lehramtsoption - Ergänzungs-, Erweiterungs- und Zusatzstudium;68
469;051540;Mehr-Fächer-Master - Ergänzungs-, Erweiterungs- und Zusatzstudium;69
472;552040;Privatmusiklehrerprüfung - Ergänzungs-, Erweiterungs- und Zusatzstudium;72
474;553040;Kirchenmusikprüfung B - Ergänzungs-, Erweiterungs- und Zusatzstudium;74
475;550540;Diplom (KH) - Ergänzungs-, Erweiterungs- und Zusatzstudium;75
477;555040;Kunstpädagogische Prüfung - Ergänzungs-, Erweiterungs- und Zusatzstudium;77
478;057540;Master (U) - Lehrer - Ergänzungs-, Erweiterungs- und Zusatzstudium;78
480;555540;Sonstiger künstlerischer Abschluss - Ergänzungs-, Erweiterungs- und Zusatzstudium;80
482;058540;Bachelor an Universitäten - Ergänzungs-, Erweiterungs- und Zusatzstudium;82
484;602540;Bachelor an Fachhochschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;84
488;059540;Master an Universitäten (Abschlussprüfung vorausge.) - Ergänzungs-, Erweiterungs- und Zusatzstudium;88
489;557040;Master an Kunsthochschulen (Abschlussprüfung vorausgesetzt) - Ergänzungs-, Erweiterungs- und Zusatzs;89
490;603540;Master an Fachhochschulen (Abschlusspr. vorausge.) - Ergänzungs-, Erweiterungs- und Zusatzstudium;90
494;650540;Abschlusszeugnis / Zertifikat - Ergänzungs-, Erweiterungs- und Zusatzstudium;94
495;651040;Sonstiger Abschluss in Deutschland - Ergänzungs-, Erweiterungs- und Zusatzstudium;95
496;651540;Abschlussprüfung im Ausland - Ergänzungs-, Erweiterungs- und Zusatzstudium;96
498;151040;LA Bachelor Grund- und Hauptschulen - Ergänzungs-, Erweiterungs- und Zusatzstudium;98
499;151540;LA Master Grund- und Hauptschulen  - Ergänzungs-, Erweiterungs- und Zusatzstudium;99
506;100550;Promotion (Abschlussprüfung vorausgesetzt) - Promotion;06
507;102050;Promotion ohne vorausgesetzte Abschlussprüfung - Promotionsstudium;07
591;101550;Promotion (Abschlussprüfung vorausgesetzt) - Strukturiertes Promotionsstudium;91
592;101050;Promotion (Abschlussprüfung vorausgesetzt) - Promotion nach FH-Abschluss bzw. wiss. Kurzstudium;92
596;651550;Abschlussprüfung im Ausland - Promotionsstudium;96
601;051260;Mehr-Fächer-Bachelor mit Lehramtsoption ? Weiterbildungsstudium;01
602;050560;Magister - Weiterbildungsstudium;02
608;053060;Staatsexamen / 1. Staatsprüfung - Weiterbildungsstudium;08
611;054560;Diplom (U) - Weiterbildungsstudium;11
629;500560;Sonstige Staatsprüfungen nach Schularten / Schulstufen - Weiterbildungsstudium;29
630;480560;LA Master (soweit keine Differenzierung möglich) - Weiterbildungsstudium;30
631;470560;LA Bachelor (soweit keine Differenzierung möglich) - Weiterbildungsstudium;31
649;153060;LA Master Grundschulen - Weiterbildungsstudium;49
650;154560;LA Master Hauptschulen - Weiterbildungsstudium;50
651;600560;Diplom (FH) - Weiterbildungsstudium;51
652;156060;LA Master Grundstufe / Primarstufe - Weiterbildungsstudium;52
655;201560;LA Master Sekundarstufe I / Primarstufe - Weiterbildungsstudium;55
657;203060;LA Master Grundschulen / Sekundarstufe I - Weiterbildungsstudium;57
658;251560;LA Master Realschulen - Weiterbildungsstudium;58
659;604060;Sonstiger FH - Abschluss - Weiterbildungsstudium;59
660;253060;LA Master Haupt- und Realschulen / Unterstufe und Mittelstufe Gymnasien - Weiterbildungsstudium;60
661;254560;LA Master Mittelstufe / Sekundarstufe I - Weiterbildungsstudium;61
662;301560;LA Master Sekundarstufe II / Sekundarstufe I - Weiterbildungsstudium;62
663;353060;LA Master Oberstufe / Sekundarstufe II, allgemeinbildende Schulen - Weiterbildungsstudium;63
664;351560; LA Master Gymnasium - Weiterbildungsstudium ;64
665;401560;LA Master Sonderschulen / Förderschulen - Weiterbildungsstudium;65
666;451560;LA Master Berufliche Schulen - Weiterbildungsstudium;66
667;453060;LA Master Oberstufe / Sekundarstufe II, berufliche Schulen - Weiterbildungsstudium;67
668;051060;Mehr-Fächer-Bachelor ohne Lehramtsoption - Weiterbildungsstudium;68
669;051560;Mehr-Fächer-Master - Weiterbildungsstudium;69
680;555560;Sonstiger künstlerischer Abschluss - Weiterbildungsstudium;80
682;058560;Bachelor an Universitäten - Weiterbildungsstudium;82
684;602560;Bachelor an Fachhochschulen - Weiterbildungsstudium;84
688;059560;Master an Universitäten (Abschlussprüfung vorausgesetzt) - Weiterbildungsstudium;88
689;557060;Master an Kunsthochschulen (Abschlussprüfung vorausgesetzt) - Weiterbildungstudium;89
690;603560;Master an Fachhochschulen (Abschlussprüfung vorausgesetzt) - Weiterbildungsstudium;90
694;650560;Abschlusszeugnis / Zertifikat - Weiterbildungsstudium;94
695;651060;Sonstiger Abschluss in Deutschland - Weiterbildungsstudium;95
696;651560;Abschlussprüfung im Ausland - Weiterbildungsstudium;96
699;151560;LA Master Grund- und Hauptschulen - Weiterbildungsstudium;99
730;480570;LA Master (soweit keine Differenzierung möglich) - Konsekutives Masterstudium;30
749;153070;LA Master Grundschulen  - Konsekutives Masterstudium;49
750;154570;LA Master Hauptschulen  - Konsekutives Masterstudium;50
752;156070;LA Master Grundstufe / Primarstufe  - Konsekutives Masterstudium;52
755;201570;LA Master Sekundarstufe I / Primarstufe  - Konsekutives Masterstudium;55
757;203070;LA Master Grundschulen / Sekundarstufe I - Konsekutives Masterstudium;57
758;251570;LA Master Realschulen - Konsekutives Masterstudium;58
760;253070;LA Master Haupt- und Realschulen / Unterstufe und Mittelstufe Gymnasien  - Konsekutives Masterstudiu;60
761;254570;LA Master Mittelstufe / Sekundarstufe I  - Konsekutives Masterstudium;61
762;301570;LA Master Sekundarstufe II / Sekundarstufe I  - Konsekutives Masterstudium;62
763;353070;LA Master Oberstufe / Sekundarstufe II, allgemeinbildende Schulen  - Konsekutives Masterstudium;63
764;351570;LA Master Gymnasien  - Konsekutives Masterstudium;64
765;401570;LA Master Sonderschulen / Förderschulen - Konsekutives Masterstudium;65
766;451570;LA Master Berufliche Schulen  - Konsekutives Masterstudium;66
767;453070;LA Master Oberstufe / Sekundarstufe II, berufliche Schulen - Konsekutives Masterstudium;67
769;051570;Mehr-Fächer-Master - Konsekutives Masterstudium;69
778;057570;Master (U)-Lehrer - Konsekutives Masterstudium;78
788;059570;Master an Universitäten (Abschlussprüfung vorausgesetzt) - Konsekutives Masterstudium;88
789;557070;Master an Kunsthochschulen (Abschlussprüfung vorausgesetzt) - Konsekutives Masterstudium;89
790;603570;Master an Fachhochschulen (Abschlussprüfung vorausgesetzt) - Konsekutives Masterstudium;90
796;651570;Abschlussprüfung im Ausland - Konsekutives Masterstudium;96
799;151570;LA Master Grund- und Hauptschulen  - Konsekutives Masterstudium;99
801;051280;Mehr-Fächer-Bachelor mit Lehramtsoption - Weiterstudium bzw. Wiederholung zur Notenverbesserung;01
802;050580;Magister - Weiterstudium bzw. Wiederholung zur Notenverbesserung;02
803;052080;Lizentiat - Weiterstudium bzw. Wiederholung zur Notenverbesserung;03
804;052580;Kirchliche Prüfung - Weiterstudium bzw. Wiederholung zur Notenverbesserung;04
805;056580;Akad. geprüfter Übersetzer - Weiterstudium bzw. Wiederholung zur Notenverbesserung;05
807;102080;Promotion ohne vorausgesetzte Abschlussprüfung - Weiterst. bzw. Wiederholung zur Notenverbesserung;07
808;053080;Staatsexamen / 1. Staatsprüfung - Weiterstudium bzw. Wiederholung zur Notenverbesserung;08
809;053580;Staatsexamen (einphasige Ausbildung) - Weiterstudium bzw. Wiederholung zur Notenverbesserung;09
810;054080;Fakultätsprüfung - Weiterstudium bzw. Wiederholung zur Notenverbesserung;10
811;054580;Diplom (U) - Weiterstudium bzw. Wiederholung zur Notenverbesserung;11
812;055580;Diplom (U) - Dolmetscher - Weiterstudium bzw. Wiederholung zur Notenverbesserung;12
813;056080;Diplom (U) - Übersetzer - Weiterstudium bzw. Wiederholung zur Notenverbesserung;13
814;055080;Diplom I (U-GH) - Weiterstudium bzw. Wiederholung zur Notenverbesserung;14
